구분,년도,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
,항목,자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),부채비율(IFRS),유동비율(IFRS),* 발행한 주식총수(*)(IFRS)(천원),자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),부채비율(IFRS),유동비율(IFRS),* 발행한 주식총수(*)(IFRS)(천원)
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
(주)영풍,000670,2282953197,703273847,201359418,1834365237,1347979588,1246030898,51982782,1820248592,462704604,76098143,135002592,25.42,349.26,1842040,2339877607,727719978,231319217,1861025492,1233370463,1161444178,48403478,1845566429,494311177,46400859,198077815,26.78,314.6,1842040
(주)오뚜기,007310,1701081587,513514945,410819862,1133281620,2108629851,1672323258,310201330,1162504302,538577285,95988847,142863571,46.33,125,3605237,1905811761,560392535,424521402,1244408934,2305213296,1825463287,324508081,1302777658,603034104,137758586,44917876,46.29,132.01,3671981
(주)오리온,271560,1190809872,148580126,232152474,129825107,732834534,385943779,239116937,747178019,443631853,76477932,121293985,59.37,64,39536132,1206951233,163355784,117448539,181677808,769223241,407572143,247481008,808633068,398318165,75658937,131386682,49.26,139.09,39536132
(주)오리온홀딩스,001800,1930161016,6542064,14736741,61681315,28973423,0,11375517,1892038148,38122868,7965796,16211429,2.01,44.39,62645422,1926893842,5094850,20816997,52101735,26051792,0,12885434,1883560579,43333263,13482161,5333438,2.3,24.47,62645422
(주)우리금융지주,316140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)유한양행,000100,1931965072,998450388,310035122,1463261237,1463260524,1030489502,392410477,1574109469,357855603,53953369,37287779,22.73,322.04,13013303,2139879594,1082161956,303262661,1610750466,1567941075,1023894042,428082801,1750367144,389512450,193309898,47685774,22.25,356.84,68037750
(주)이노션,214320,945670285,594439350,302234096,494381518,374540780,245030968,107270964,637230081,308440204,38316257,40630923,48.4,196.68,20000000,930503172,578599782,298655048,482691703,324397021,202426703,104651167,625540267,304962905,18447274,12757069,48.75,193.74,20000000
(주)이마트,139480,15251432103,1806545883,3326974397,2906676809,13154820006,9527689215,3375990318,8599890923,6651541180,291146048,615233027,77.34,54.3,27875819,15577108437,2067658279,3499439062,3389014393,14213755650,10464354734,3454431616,9118448915,6458659523,560701081,876779315,70.83,59.09,27875819
(주)제일기획,030000,1226491626,809246489,508925211,822601209,1150057693,847337256,238989635,693996129,532495497,106467467,107142880,76.73,159.01,115041225,1252632182,786887090,502838551,859594672,870684464,566584744,226539765,730255206,522376976,118262134,153833799,71.53,156.49,115041225
(주)종근당,185750,780736005,468203530,267682207,189029034,1078617770,675059109,326533203,473520116,307215889,53881646,80837471,64.88,174.91,10370290,923716370,594551494,310449551,269245840,1300544358,810917508,363019050,548478542,375237828,88684543,107015423,68.41,191.51,10885685
