구분,년도,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
,항목,자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),부채비율(IFRS),유동비율(IFRS),* 발행한 주식총수(*)(IFRS)(천원),종가(원),자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),부채비율(IFRS),유동비율(IFRS),* 발행한 주식총수(*)(IFRS)(천원),종가(원)
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
(주)엘엑스홀딩스,383800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)엘지,003550,9327642000,397618000,145653000,5776908000,757196000,0,210894000,9098741000,228901000,552662000,372387000,2.52,272.99,175871808,69900,9577961000,826059000,156049000,6003695000,874672000,0,230877000,9326745000,251216000,581161000,591807000,2.69,529.36,175871808,73800
(주)엘지상사,001120,2697222673,640795642,705989656,883262873,2904286945,2779298970,146020132,1134651524,1562571149,-69928839,34793357,137.71,90.77,38760000,15350,2527925654,611125954,655476273,930735263,3080463942,2946081531,145843671,1207953763,1319971891,58886114,15508383,109.27,93.23,38760000,15050
(주)엘지생활건강,051900,3687211660,944326320,759176531,2693293687,4060157954,1593622374,1705154414,2808483971,878727689,605848632,651994142,31.29,124.39,17717894,1101000,4093775065,1009793904,793017322,3151083532,4536975744,1695356002,1982261323,3264366905,829408160,622867720,784442676,25.41,127.34,17717894,1261000
(주)엘지유플러스,032640,13955097000,4172112000,3822069000,3497657000,12096778000,0,11362070000,6895731000,7059366000,476752000,2069906000,102.37,109.16,436611361,17650,16834279000,4458406000,4047947000,3733573000,12337746000,0,11645979000,7132682000,9701597000,445644000,2253049000,136.02,110.14,436611361,14200
(주)엘지하우시스,108670,2144283000,839155000,386744000,276738000,2817733000,2253098000,523228000,937313000,1206970000,-42683000,103415000,128.77,216.98,10000000,56600,2168161000,772204000,667276000,256035000,2710501000,2132173000,536287000,916519000,1251642000,-15324000,311322000,136.56,115.72,10000000,54700
(주)엘지헬로비전,037560,1933605162,331950083,346848616,675605003,1171387344,116896773,986415502,1059330562,874274600,39812708,260632292,82.53,95.7,77446865,9160,1788647921,330887963,581808847,566746041,1108351145,89972312,988020424,950451399,838196522,-95166125,250224419,88.19,56.87,77446865,6050
(주)엘지화학,051910,23730578000,8602837000,4320708000,14255592000,23315318000,18764050000,2597650000,16549906000,7180672000,1581064000,2024847000,43.39,199.11,78281143,347000,27027086000,8349633000,4976280000,14111594000,22312561000,18320366000,3409770000,16460230000,10566856000,365924000,1943151000,64.2,167.79,78281143,317500
(주)엠씨넥스,097520,384934784,277138129,218770465,116156799,627641511,536995221,38885485,162247731,222687053,41005679,122561948,137.25,126.68,17225347,,467688104,353381575,195397138,211568134,1184887089,995712590,58853785,270569217,197118888,99541302,-10246239,72.85,180.85,17863482,
(주)영원무역,111770,1642606887,361061004,334330078,410940688,1162756094,991236129,76308349,1116117916,526488971,41812837,73539711,47.17,108,44311468,38350,1839140306,448333423,379588106,462389476,1358278805,1171612631,67514503,1288678153,550462154,66801910,59837965,42.72,118.11,44311468,34250
(주)영원무역홀딩스,009970,547679495,20373178,3711019,216238455,18604571,0,2779295,511208701,36470794,13295396,14701046,7.13,548.99,13635592,62500,613613523,28242855,6003888,221883798,25713481,0,7141590,561057220,52556303,14929261,20993624,9.37,470.41,13635592,48200
(주)영풍,000670,2282487712,682191017,226055546,1780244685,1381855682,1359784893,52036389,1768020710,514467002,36552635,104561741,29.1,301.78,1842040,745000,2282953197,703273847,201359418,1834365237,1347979588,1246030898,51982782,1820248592,462704604,76098143,135002592,25.42,349.26,1842040,645000
(주)영흥,012160,287708838,98781483,91583044,105357019,183979362,168100757,20488494,159454206,128254632,-12043782,5402730,80.43,107.86,85826509,1070,303916539,139460183,96177779,107220084,185408512,167643467,14150478,161105843,142810696,2774503,-7734521,88.64,145,85826509,1145
(주)예스코홀딩스,015360,727060682,65215292,86122498,540253699,395269905,350419564,34610586,561898008,165162674,-17776313,66839991,29.39,75.72,6000000,39950,715354013,54948117,45401490,509455935,12600000,0,6599381,531100244,184253769,7990288,7851796,34.69,121.03,6000000,37400
(주)오뚜기,007310,1654457431,656668313,406246401,1069686609,2097129576,1657086580,303744595,1099081298,555376134,139426984,163311701,50.53,161.64,3605237,724000,1701081587,513514945,410819862,1133281620,2108629851,1672323258,310201330,1162504302,538577285,95988847,142863571,46.33,125,3605237,554000
(주)오리엔트바이오,002630,,,,,,,,,,,,,,,,88083339,33043977,14334056,-50162620,26717684,26229415,7594872,67515320,20568019,-21365619,-1558511,30.46,230.53,228535104,472
(주)오리온,271560,1163673068,159313243,149807072,80749977,711901798,378104559,241586112,697895586,465777482,70764569,122829398,66.74,106.35,39533961,120000,1190809872,148580126,232152474,129825107,732834534,385943779,239116937,747178019,443631853,76477932,121293985,59.37,64,39536132,105500
(주)오리온홀딩스,001800,1915627521,26766249,7891664,75594213,26308919,0,11028342,1905749577,9877945,22915861,16342344,0.52,339.17,62644293,17100,1930161016,6542064,14736741,61681315,28973423,0,11375517,1892038148,38122868,7965796,16211429,2.01,44.39,62645422,17800
(주)와이지플러스,037270,110718288,30838138,6279918,-4396941,39840627,29988563,10210534,101954639,8763649,344909,3462803,8.6,491.06,59016292,2015,97123183,31495963,11654134,-23657567,62860099,52474114,10044987,82873023,14250160,-19260627,1896650,17.2,270.26,59016292,1370
(주)와이투솔루션,011690,194151583,75512534,76906209,-20577364,91081443,97312363,12095977,107450349,86701233,-29972349,-2547514,80.69,98.19,56551602,7270,206689038,68193734,80319828,-29201429,108289227,102732442,10642489,115517349,91171689,-9501426,-15376787,78.92,84.9,58194201,4880
(주)용평리조트,070960,812458177,103522591,186860211,154709524,181087610,139531115,16990706,414305326,398152851,10162248,52429970,96.1,55.4,48133333,6090,849651476,108339696,223072357,136923765,129092848,115903858,17406974,395840100,453811376,-13879384,23614041,114.65,48.57,48133333,6000
(주)우리금융지주,316140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11600
(주)우성,006980,259980661,125413019,86287122,138125477,259960562,217421332,46227363,148828619,111152042,-4832375,-9328182,74.68,145.34,30900000,2405,311661260,190018076,136827958,150155896,306172543,256409369,53249998,161226259,150435001,11243127,-5377747,93.31,138.87,30900000,2940
(주)우신시스템,017370,176592661,71175028,49680897,70008324,150604760,139775803,7891297,110133801,66458860,2790337,-25814240,60.34,143.26,18314054,6660,180028288,80242347,53768515,60438299,133610127,122120211,8049866,99892266,80136021,-8818862,22466164,80.22,149.24,18314054,4990
(주)우진,105840,168363049,36319787,31130163,32906404,42309233,31987758,9987508,104693006,63670042,-4284247,4292144,60.82,116.67,17543127,4780,153210104,47406615,19590760,20795183,34120573,25585260,9210634,108460817,44749287,-12178622,34289,41.26,241.98,20202234,4200
(주)우진아이엔에스,010400,122226861,94764508,11648610,82038859,132971035,109827330,5054475,109117597,13109265,14446830,20039935,12.01,813.53,7622000,9950,133250055,94593631,22783101,80859823,107307026,101040407,5266398,106950597,26299458,2124868,-3780064,24.59,415.19,7622000,8400
(주)우진플라임,049800,289642089,118780600,102555750,51034185,171586216,139319275,44218537,68324016,221318073,-14021956,12145023,323.92,115.82,10000000,5220,269635036,108197104,166929423,35394030,177935625,141914904,45659314,52659145,216975891,-15260374,14528601,412.04,64.82,10000000,3460
(주)웅진,016880,604699921,153050776,323702095,141467068,155686876,118905940,92101427,257246717,347453204,-113964221,-49629496,135.07,47.28,74166668,2115,475161343,43019335,248192784,35934990,158513937,115248324,43784045,197550384,277610959,-104994397,-1763418,140.53,17.33,79378330,1550
(주)웅진씽크빅,095720,646417117,456978676,318949858,111054407,631133100,271042083,326748584,314936529,331480588,21862291,37356785,105.25,143.28,34621165,2695,2455072975,2233289930,1960447764,88395601,638256895,273980665,344196546,476179103,1978893871,-142698079,49947536,415.58,113.92,134173248,3035
(주)원림,005820,91296585,15887919,15593809,47889284,48006447,46728206,2730071,70875075,20421511,-871799,-80615,28.81,101.89,2200000,18650,96210073,21565740,21166274,48025274,46423117,44564462,2304605,71068785,25141288,196860,4377336,35.38,101.89,2200000,18150
(주)위스컴,024070,126863316,70615367,7170954,88029106,102094334,97835013,4828124,117161792,9701524,897484,2939934,8.28,984.74,15025920,2750,132361013,68839262,11605270,88656443,107369516,101872086,4641797,118245107,14115906,1376483,3849468,11.94,593.17,15326438,2660
(주)윌비스,008600,290145728,118608830,98572658,39971895,233282259,192688658,31966655,169215113,120930616,134547,-13702454,71.47,120.33,57000000,1315,255705618,101559319,106712799,4919249,203571510,166815717,30958378,137773865,117931753,-34862817,13411341,85.6,95.17,61210519,1430
(주)유니드,014830,970504873,263825893,263561514,527521573,526886496,429292717,65903269,565779711,404725162,12891669,39961900,71.53,100.1,8889843,42000,891991995,222433398,173988186,558130290,548765401,454963332,66186076,592201530,299790465,37802288,38326679,50.62,127.84,8889843,46750
(주)유니온,000910,205670592,43942668,75262090,95256893,96527103,80122811,13865458,107117270,98553322,-46917886,-4260534,92.01,58.39,15611619,3815,183664283,49353632,76414946,74959381,103321797,85775536,14148405,90689474,92974809,-18476726,9692566,102.52,64.59,15611619,4005
(주)유니켐,011330,98648446,64786797,44621508,5850909,79075006,62147102,6972338,53731797,44916649,9400069,-9262758,83.59,145.19,60370076,1495,135162991,82638861,49997791,19011414,96931214,76570560,6935674,76572438,58590553,13160505,2546966,76.52,165.29,67272282,1810
(주)유수홀딩스,000700,276045944,9904540,8685231,-33971444,15129474,0,10055173,157864846,118181098,-25043273,2831748,74.86,114.04,26041812,6450,282692094,223092287,106408524,-16034768,14395961,0,9470797,175956975,106735119,18409243,6351893,60.66,209.66,26041812,6660
(주)유유제약,000220,127622264,65564226,24797991,37910490,74047731,35094856,34267647,82836500,44785765,3468211,4807934,54.07,264.39,7666132,10500,126606846,61965540,40135925,39734648,78957803,35496236,37348681,84536906,42069940,3443183,11103338,49.77,154.39,7666132,11350
(주)유한양행,000100,1920025482,944391332,282504128,1437125717,1506765993,1098212173,347613112,1554275112,365750370,81493570,80926432,23.53,334.29,12445542,204500,1931965072,998450388,310035122,1463261237,1463260524,1030489502,392410477,1574109469,357855603,53953369,37287779,22.73,322.04,13013303,236500
(주)이노션,214320,917886919,754885224,282699820,488423547,418280334,277919725,102066337,631272111,286614808,45998180,39385066,45.4,267.03,20000000,63300,945670285,594439350,302234096,494381518,374540780,245030968,107270964,637230081,308440204,38316257,40630923,48.4,196.68,20000000,70900
(주)이마트,139480,14138571724,1381674242,3773894797,2767647577,13148336659,9338644059,3320354768,8229146573,5909425151,361994019,646319006,71.81,36.61,27875819,182500,15251432103,1806545883,3326974397,2906676809,13154820006,9527689215,3375990318,8599890923,6651541180,291146048,615233027,77.34,54.3,27875819,127500
(주)이수페타시스,007660,344652900,171884216,114810535,114618263,333095668,271050955,26623337,180261489,164391411,-7297412,-7298388,91.2,149.71,41268398,6510,281171399,138120963,153968651,34926983,318847404,273741261,26160837,99600367,181571032,-69903126,51330152,182.3,89.71,41268398,4085
(주)이수화학,005950,933601363,228498116,272890153,331290399,1215893736,1152717694,37233352,600499337,333102025,28334323,7236,55.47,83.73,15278000,10000,976681272,240151302,303627579,318750113,1212136492,1151470880,42551935,585739969,390941304,-4431369,37049661,66.74,79.09,15278000,10600
(주)이스타코,015020,78340146,27501276,30033237,16112132,6010263,3362034,3307227,36796424,41543722,-7330422,-2223408,112.9,91.57,42851600,625,78897625,24174284,23259122,26683210,23815644,16324189,3558381,48886041,30011585,10952190,16742148,61.39,103.93,42851600,708
(주)이아이디,093230,80902843,34236943,6787906,-10042563,121292163,120062048,4663193,73645333,7257510,-10050104,-7500307,9.85,504.38,242188696,194,177395077,76266828,37664551,-11001138,69083727,68368625,5314486,139294248,38100829,-916976,-3869576,27.35,202.49,548342542,224
(주)이엔플러스,074610,85882034,25143702,45264513,-13022653,28996470,25073576,10176180,40592229,45289805,-1232766,-270430,111.57,55.55,27805125,5660,119189109,45324451,36881770,-52644973,34245313,33392542,11592821,49674418,69514691,-39106141,-17405438,139.94,122.89,37221917,7790
(주)이원,017940,2940930983,1171600725,1144511990,1282058556,4152465961,3997509876,147254458,1332437887,1608493096,63905827,190248286,120.72,102.37,6860000,55800,3076559763,1127874156,927646692,1285985214,4173961091,3894709952,155295871,1336364545,1740195219,16232362,97644023,130.22,121.58,6860000,48300
(주)이월드,084680,263577737,33106502,66443537,-42801288,33574123,24525833,4471849,163990809,99586928,9294040,5787362,60.73,49.83,90509897,2490,481844100,88630260,62870007,-39377459,183199029,106918171,58847408,387038451,94805649,12866243,18283850,24.5,140.97,141806193,5340
(주)인디에프,014990,137928785,94664909,66725982,-258906,197600473,93931165,101679998,66100341,71828444,200208,3303927,108.67,141.87,58932995,2270,148997828,83129332,67159453,-3887748,202190428,99789290,104011613,62471499,86526329,-3269905,10084032,138.51,123.78,58932995,2370
(주)인바이오젠,101140,24320788,23956644,636380,-48287581,7566169,6758625,-113931,23351988,968800,1664029,-1698857,4.15,3764.52,28996816,4900,90919390,32684893,24302643,-35157423,9795203,8723423,3320948,65996478,24922912,13123922,-3827875,37.76,134.49,39662445,2985
(주)인스코비,006490,48729695,16177810,6794203,-49409922,29321226,14865352,12067780,29415526,19314169,-7830805,-3808578,65.66,238.11,89723464,4970,41240510,16286393,4720759,-73326020,46086598,28354934,12304379,24589801,16650708,-23784371,12983781,67.71,345,97236911,3060
(주)인팩,023810,129484915,42103578,35483939,81157484,129070997,117154451,15801396,87696472,41788443,1786818,9381360,47.65,118.66,10000000,3115,141490704,44910553,48196095,78210147,124799323,114253410,16220003,84711745,56778959,-720928,4459466,67.03,93.18,10000000,3720
(주)일신석재,007110,80179667,29366462,20148868,12955889,54141724,44255882,8439941,51044947,29134720,413277,530502,57.08,145.75,77456610,2285,87279199,35559462,14176438,13765524,66657756,56528211,8376032,51935935,35343264,909320,211536,68.05,250.83,77456610,2420
(주)잇츠한불,226320,474332073,322161790,34159638,139377475,142741565,67098582,72906961,438346339,35985734,8802619,-10748521,8.21,943.11,21929315,26850,467064071,282412239,32992478,133138040,102894957,57794675,54715032,431578964,35485107,-3099622,-2182125,8.22,855.99,21929315,19300
(주)제이에스코퍼레이션,194370,180144246,109898822,17716659,84585474,195063489,164103816,14342228,161657588,18486659,6751957,12926063,11.44,620.31,13335601,11000,185510490,99879729,19652953,89207597,242832234,210562251,14097533,165022557,20487934,11636778,22186597,12.42,508.22,13335601,12550
(주)제이콘텐트리,036420,479646071,153848716,59605962,12452517,69870676,61661056,3189832,400105170,79540901,2318615,-8641109,19.88,258.11,144068982,,453070601,113953174,28973416,17935894,73377032,83402386,3930741,403302620,49767980,940542,-33685985,12.34,393.3,14406898,38550
(주)제일기획,030000,1220020596,808962547,531836681,798717279,1198292622,897363480,245982013,668309268,551711329,79285573,188210420,82.55,152.11,115041225,22500,1226491626,809246489,508925211,822601209,1150057693,847337256,238989635,693996129,532495497,106467467,107142880,76.73,159.01,115041225,24050
(주)제주은행,006220,,,,,,,,,,,,,,,4655,,,,,,,,,,,,,,,4055
(주)제주항공,089590,1024453309,469944852,398749253,162015956,1256645052,1012494622,141872879,381681444,642771865,70577029,142651187,168.41,117.85,26356758,33550,1458265885,446445991,554817300,102795372,1376135272,1244055200,166879555,322099424,1136166461,-36169737,79853287,352.74,80.47,26356758,26800
(주)조비,001550,94027701,43008248,34475415,849445,60513162,45594880,13023284,48252598,45775103,328220,3896018,94.87,124.75,5192239,23200,91685510,40884588,31564702,721625,70897367,56108783,13820954,47962229,43723281,-127820,-2472664,91.16,129.53,5192239,15300
(주)조흥,002600,195310138,105522781,55553621,122517341,168071249,145928101,10773727,125517341,69792797,8035646,13201779,55.6,189.95,600000,182500,218025805,117784147,75893278,126462116,195062613,171098975,11613743,129462116,88563688,7845407,3107465,68.41,155.2,600000,149500
(주)종근당,185750,698149449,389970109,205123775,142550872,955704717,575815577,301884119,428725142,269424307,42568672,45232040,62.84,190.11,9879236,102000,780736005,468203530,267682207,189029034,1078617770,675059109,326533203,473520116,307215889,53881646,80837471,64.88,174.91,10370290,97000
(주)종근당바이오,063160,184519529,78263900,23635809,109239434,124510019,101090219,16410816,147661660,36857869,7956187,15535534,24.96,331.12,5229489,20750,233618184,79249328,44972840,120419186,137184189,101010121,20382211,158841411,74776773,12644997,17381444,47.08,176.22,5229489,29500
(주)종근당홀딩스,001630,346490425,13418460,1714991,191601014,19756209,0,5561625,343741449,2748976,16004984,9098503,0.8,782.42,5009861,62500,376342710,16842876,28469351,196700966,16700767,177963,6359027,347377056,28965654,10114111,8822451,8.34,59.16,5009861,101000
(주)주연테크,044380,58467036,34016646,9377642,-13671103,38573526,35093522,4976060,43658745,14808291,-4278005,-6554642,33.92,362.74,98773270,401,51214333,31329343,5855318,-18247566,47365721,45170857,4680446,39656452,11557880,-4526090,-163178,29.15,535.06,106751992,796
(주)지누스,013890,320613133,161532617,145603867,108209520,188105041,149978802,19600623,116550880,204062253,12445916,47656886,175.08,110.94,12449140,,468555415,285977229,167159220,148515291,246121950,163567606,24972915,278526046,190029369,41411226,-20876045,68.23,171.08,14206749,92800
(주)지에스,078930,6236061000,64636000,416431000,3558425000,506038000,0,36628000,5317754000,918307000,421745000,435257000,17.27,15.52,94700204,51600,6172968000,25046000,352032000,3655076000,365336000,0,56304000,5414240000,758728000,277528000,273903000,14.01,7.11,94700204,51600
(주)지에스글로벌,001250,1037376749,656809680,515615885,42709248,3563767752,3464943768,58820281,375896471,661480278,13524382,-10666224,175.97,127.38,82533764,2465,889870020,556935283,457971648,13634713,3306497673,3199814695,61407491,345499469,544370551,-26385713,29647151,157.56,121.61,82533764,2220
(주)지에스리테일,007070,3911090432,653186693,1463088265,1874033859,8354476258,6610423106,1604880519,2103064752,1808025680,113597721,235381697,85.97,44.64,77000000,40500,5581930140,733163675,1464479429,1959858820,8621105977,6792417885,1648362676,2180734736,3401195404,114283684,690644968,155.97,50.06,77000000,39250
(주)지코,010580,63715894,14395566,19990782,-11690252,79623082,74427507,2698469,26820432,36895461,2835270,6138000,137.56,72.01,55660160,680,73825419,18081276,38294710,-24180979,78268988,77027134,5950588,19362186,54463233,-11195573,6342563,281.29,47.22,64581636,839
(주)지투알,035000,98158988,41958593,3220382,26179033,17217911,1453832,14600150,92879525,5279462,545154,3693800,5.68,1302.91,16567409,7530,106847186,46893432,20490583,18803572,26765282,255985,15837275,85504065,21343121,-3211764,11092052,24.96,228.85,16567409,6550
(주)진도,088790,160381849,103269195,54235673,28932700,120062514,66878834,45841060,104891160,55490689,5625349,2011329,52.9,190.41,12463654,4875,144761806,88565621,42898941,23743756,77873162,46970612,33821278,100272885,44488921,-2728260,5137739,44.37,206.45,12463654,3705
(주)진양홀딩스,100250,237028923,64750707,26990179,69867085,27395154,3445826,1608551,209507689,27521234,31506350,22747965,13.14,239.9,55895292,2695,237991298,44671418,25620240,72088673,9279890,2057163,1950792,211736946,26254352,10614832,4793699,12.4,174.36,55895292,2610
(주)진에어,272450,519526006,426986035,233661536,144537330,1010677676,864506348,83190400,266193647,253332359,44468970,54735640,95.17,182.74,30000000,19250,704417548,353265729,306391408,77086214,910158184,876682283,82303378,191747541,512670007,-56651756,64553544,267.37,115.3,30000000,15300
(주)천일고속,000650,80409027,12811399,9894442,32681432,55559198,49835965,8876564,61883654,18525373,-207254,-3544591,29.94,129.48,1429220,79400,80044782,12149418,17846314,23323192,59633085,51424487,7647865,51003767,29041015,722509,6039371,56.94,68.08,1429220,70000
(주)체시스,033250,,,,,,,,,,,,,,,,83088663,19673404,40540611,-2877473,36518844,35292656,4135204,25873435,57215227,-3754648,1178298,221.14,48.53,24000000,2375
(주)카카오,035720,6202838879,1261479760,1250705990,579442074,1173924652,0,1051558597,4751343250,1451495629,90230380,450074680,30.55,100.86,83387773,103000,6484360617,1014030589,1370950262,314504188,1513471073,0,1317407148,4858310828,1626049789,-259705693,533407164,33.47,73.97,86222636,153500
(주)카카오뱅크,323410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)카카오페이,377300,387112895,369416421,271244379,-118892645,69525627,0,166030911,110917397,276195498,-93482830,81006727,,,18987598,,525804097,473975678,456948002,-181372089,141068802,0,206201771,49050319,476753778,-62479444,109039026,971.97,103.73,18987598,
(주)카프로,006380,433099364,223397154,139092377,176824130,579260058,549172132,14444814,269691606,163407758,10043082,8809061,60.59,160.61,40000000,4335,364396473,193673357,144937705,91647669,440234409,473964579,13658756,184515146,179881327,-82819230,22161627,97.49,133.63,40000000,3110
(주)케이씨,029460,380873827,131543475,47808819,322987544,144242913,101212275,13530521,307264710,73609117,194163826,18326166,23.96,275.14,13554044,11750,459377957,157836629,29465228,365583809,133304839,83009638,13559449,386851586,72526371,43560742,20783339,18.75,535.67,13554044,18650
(주)케이씨씨,002380,8659579067,2282402036,1362943253,5135045575,3347335868,2613941984,504770129,5594551148,3065027920,-21929627,496759973,54.79,167.46,10556513,309000,9199571692,2799493777,3113210867,4926287192,2396603743,1835602313,421520062,4439218648,4760353044,-119231068,252627367,107.23,89.92,10556513,233500
(주)케이씨씨글라스,344820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)케이씨텍,281820,313520781,211872690,55426021,63181196,357263162,234096819,56145264,256969602,56551179,54373196,56549590,22.01,382.26,19839340,9490,337558340,231220316,47120175,94693005,265326900,177922150,38346577,288481411,49076929,36867140,40462409,17.01,490.7,19839340,23350
(주)케이씨티시,009070,322395964,53786066,89008599,107967329,308710252,268454650,28028691,164001757,158394207,9077424,4143939,96.58,60.43,30000000,2875,349952499,61751255,105867707,113515671,327327784,285757671,29237015,169557698,180394801,8031914,16504678,106.39,58.33,30000000,2750
(주)케이에스에스해운,044450,901452186,43161511,121386643,228968522,202418731,147133692,8382421,249220001,652232185,20703199,82423115,261.71,35.56,23185880,6480,955828294,62269941,167948561,252101464,231049579,169328600,9196592,280524466,675303828,23126688,83340256,240.73,37.08,23185880,7730
(주)케이에이치필룩스,033180,269790906,114708120,120357924,12691876,67562183,43602910,21665369,146324168,123466738,-3383104,-23611905,84.38,95.31,53826895,12200,387706170,95123251,126880090,4346073,86288026,56704665,27734007,257137755,130568415,-8141626,25093267,50.78,74.97,81092012,7590
(주)케이이씨,092220,360748202,158451768,107257741,1240454,206654429,179980943,25977803,219585365,141162837,1465180,23982614,64.29,147.73,112451621,1035,357280097,156770760,124850695,-18584516,192085842,169964616,26512206,208446012,148834085,-19210810,6206893,71.4,125.57,116706940,1035
(주)케이티,030200,26010906000,6861619000,5908497000,10740042000,17356537000,0,16404913000,12711728000,13299178000,561224000,3559300000,104.62,116.13,261111808,29800,27733854000,7236269000,6764653000,10869987000,18204751000,0,17465529000,12896701000,14837153000,431828000,2821672000,115.05,106.97,261111808,27000
(주)케이티스카이라이프,053210,797807232,288608342,107229453,384692340,657494816,0,594180567,658925296,138881936,50960691,158270202,21.08,269.15,47821966,11500,820895109,446229199,112430273,418621289,658296891,0,593269399,692835785,128059324,50361448,127179163,18.48,396.89,47821966,8720
(주)케이티씨에스,058850,230706882,158174008,69803451,113301461,529392970,0,517387746,151871830,78835052,11174368,9785325,51.91,226.6,42685000,2485,290786415,171786627,89789967,115581148,534472629,0,524781749,154200568,136585847,7378972,30660958,88.58,191.32,42685000,2260
(주)케이티아이에스,058860,229246050,127172935,60477406,139213584,450826031,0,441830568,160249733,68996317,7900863,5330173,43.06,210.28,34802000,2445,311822912,127679824,77099892,146724640,451026613,0,437269287,168272258,143550655,9203428,36631752,85.31,165.6,34802000,2300
(주)케이티앤지,033780,8729915634,4418631764,1289017916,6287174999,2624616093,977356174,642828471,7365221293,1364694341,856689554,658309047,18.53,342.79,137292497,101500,9112777640,4314192740,1251513028,6670365401,2942618858,1132135701,675917512,7780083652,1332693987,891380828,770157457,17.13,344.72,137292497,93800
(주)코리아써키트,007810,424573323,147117756,77833318,215555151,470282408,478651272,11509310,326791203,97782120,-34969002,11579904,29.92,189.02,27369140,5110,419683120,145436417,51862999,233088078,464928460,441258361,12029113,344322490,75360629,17214315,44869825,21.89,280.42,27369140,11950
(주)코아스,071950,77054399,36481178,50796948,-356274,105463463,77374926,27203800,22945143,54109256,-309134,2924315,235.82,71.82,30907210,1350,76111816,34135576,46100134,1892310,111573398,80312478,28200522,24818979,51292837,2191124,4198192,206.67,74.05,30907210,1290
(주)코오롱,002020,1277774548,9702912,468694512,35718260,58173002,0,30092020,499112302,778662246,-25991176,-5460560,156.01,2.07,13702816,30900,1272530112,8654107,561779529,37354852,60462265,0,29104639,500344351,772185761,9146519,2172441,154.33,1.54,13702816,17550
(주)콤텍시스템,031820,113538546,87497127,32959088,28131559,125165448,107107719,14896897,76987386,36551160,6553668,4060659,47.48,265.47,47851466,1445,161498210,118868880,62646592,27925256,238820532,208781332,26992226,94887197,66611013,1048802,-21866625,70.2,189.75,67851466,1505
(주)큐로,015590,197265760,96950418,122099342,-14173638,90218430,96714306,8951424,69600805,127664955,-16268118,3140948,183.42,79.4,124732646,513,208547614,133176179,105208379,-12910742,147117472,118722116,8612854,93407459,115140154,3181372,10900675,123.27,126.58,148071663,1085
(주)크라운제과,264900,332756097,103699372,128528690,19068511,388532243,246479352,121797034,128181878,204574219,13681175,25947462,159.6,80.68,13297410,9300,332902890,92517323,78546859,32934866,386613876,246518330,113575709,142048233,190854657,18937764,34505074,134.36,117.79,13297410,8690
(주)크라운해태홀딩스,005740,357022501,1305074,47872121,189699732,18172594,0,10523157,297594944,59427557,6080750,7816860,19.97,2.73,15448073,11300,335836913,1658264,52938517,166193108,17119663,0,11948223,274031031,61805882,-22205527,3444975,22.55,3.13,15448073,10400
(주)크래프톤,259960,126454031,20008625,333216455,-1081594915,20131581,0,76799838,-231510829,357964860,4726883,-44104593,0,6,7921038,,252405262,19995728,99292719,-956971331,12102432,0,103346056,86578746,165826517,123903584,174103121,191.53,20.14,8045498,
(주)키다리스튜디오,020120,18702972,7178926,1978664,6753101,19622961,14632595,4723418,16569362,2133610,150987,-1805220,12.88,362.82,15832549,2245,39356151,20554073,7809701,6876150,25189266,16885577,7295854,20658644,18697507,339024,857522,90.51,263.19,16959266,4035
(주)태경비케이,014580,211876517,58726716,63654633,66357885,165264531,136883924,22771602,126569933,85306585,3623551,887739,67.4,92.26,27583100,2600,205432790,52038327,60138649,64843823,144614854,117904099,24058586,125218328,80214462,1570203,15362869,64.06,86.53,27583100,4345
(주)태영건설,009410,2281959182,1057040445,932089396,796422817,1996049484,1625659361,95406454,908550162,1373409020,133887611,105389313,151.16,113.41,78957480,11350,2849668896,1536276045,1196258832,910787685,2175685521,1781514392,123097996,1020874698,1828794198,115132526,-25792955,179.14,128.42,78957480,11950
